Haupt_oder_Linktabelle;Name_der_Tabelle;Name_des_Felds;Datentyp;Sprechender_Tabellenname;Sprechender_Feldname
LINK;RPEDO;OFFLINEDATA;NUMBER(1,0);rPeDo;OfflineData.rPeDo
LINK;RPEDO;PK;VARCHAR2(50);rPeDo;Pk.rPeDo
LINK;RPEDO;RIGHTPK;VARCHAR2(50);rPeDo;RightPk.rPeDo
LINK;RPEDO;SLAVEPK;VARCHAR2(50);rPeDo;SlavePk.rPeDo
LINK;RPEDO;STATUS;VARCHAR2(50);rPeDo;Status.rPeDo
LINK;RPEDO;UPDATEDATE;DATE;rPeDo;UpdateDate.rPeDo
LINK;RPEDO;UPDATEUSER;NVARCHAR2(50);rPeDo;UpdateUser.rPeDo
LINK;RPEDO;WFINSTANCEID;VARCHAR2(50);rPeDo;WFInstanceId.rPeDo
LINK;RPENO;ACTIVE;NUMBER(1,0);rPeNo;Active.rPeNo
LINK;RPENO;CLIENTNO;FLOAT;rPeNo;ClientNo.rPeNo
LINK;RPENO;CREATEDATE;DATE;rPeNo;CreateDate.rPeNo
LINK;RPENO;CREATEUSER;NVARCHAR2(50);rPeNo;CreateUser.rPeNo
LINK;RPENO;MASSDATA;NUMBER(1,0);rPeNo;MassData.rPeNo
LINK;RPENO;MASTERPK;VARCHAR2(50);rPeNo;MasterPk.rPeNo
LINK;RPENO;OFFLINEDATA;NUMBER(1,0);rPeNo;OfflineData.rPeNo
LINK;RPENO;PK;VARCHAR2(50);rPeNo;Pk.rPeNo
LINK;RPENO;RIGHTPK;VARCHAR2(50);rPeNo;RightPk.rPeNo
LINK;RPENO;SLAVEPK;VARCHAR2(50);rPeNo;SlavePk.rPeNo
LINK;RPENO;STATUS;VARCHAR2(50);rPeNo;Status.rPeNo
LINK;RPENO;UPDATEDATE;DATE;rPeNo;UpdateDate.rPeNo
LINK;RPENO;UPDATEUSER;NVARCHAR2(50);rPeNo;UpdateUser.rPeNo
LINK;RPENO;WFINSTANCEID;VARCHAR2(50);rPeNo;WFInstanceId.rPeNo
LINK;RPEOP;ACTIVE;NUMBER(1,0);rPeOp;Active.rPeOp
LINK;RPEOP;CLIENTNO;FLOAT;rPeOp;ClientNo.rPeOp
LINK;RPEOP;CREATEDATE;DATE;rPeOp;CreateDate.rPeOp
LINK;RPEOP;CREATEUSER;NVARCHAR2(50);rPeOp;CreateUser.rPeOp
LINK;RPEOP;MASSDATA;NUMBER(1,0);rPeOp;MassData.rPeOp
LINK;RPEOP;MASTERPK;VARCHAR2(50);rPeOp;MasterPk.rPeOp
LINK;RPEOP;OFFLINEDATA;NUMBER(1,0);rPeOp;OfflineData.rPeOp
LINK;RPEOP;PK;VARCHAR2(50);rPeOp;Pk.rPeOp
LINK;RPEOP;RIGHTPK;VARCHAR2(50);rPeOp;RightPk.rPeOp
LINK;RPEOP;SLAVEPK;VARCHAR2(50);rPeOp;SlavePk.rPeOp
LINK;RPEOP;STATUS;VARCHAR2(50);rPeOp;Status.rPeOp
LINK;RPEOP;UPDATEDATE;DATE;rPeOp;UpdateDate.rPeOp
LINK;RPEOP;UPDATEUSER;NVARCHAR2(50);rPeOp;UpdateUser.rPeOp
LINK;RPEOP;WFINSTANCEID;VARCHAR2(50);rPeOp;WFInstanceId.rPeOp
LINK;RPEPE;ACTIVE;NUMBER(1,0);rPePe;Active.rPePe
LINK;RPEPE;ASSIGNEDFILEKEY;VARCHAR2(50);rPePe;AssignedFileKey.rPePe
LINK;RPEPE;CLIENTNO;FLOAT;rPePe;ClientNo.rPePe
LINK;RPEPE;CREATEDATE;DATE;rPePe;CreateDate.rPePe
LINK;RPEPE;CREATEUSER;NVARCHAR2(50);rPePe;CreateUser.rPePe
LINK;RPEPE;INVESTMENTSHARE;NUMBER(38,15);rPePe;InvestmentShare.rPePe
LINK;RPEPE;MASSDATA;NUMBER(1,0);rPePe;MassData.rPePe
LINK;RPEPE;MASTERPK;VARCHAR2(50);rPePe;MasterPk.rPePe
LINK;RPEPE;NOTE;NVARCHAR2(255);rPePe;Note.rPePe
LINK;RPEPE;OFFLINEDATA;NUMBER(1,0);rPePe;OfflineData.rPePe
LINK;RPEPE;PK;VARCHAR2(50);rPePe;Pk.rPePe
LINK;RPEPE;RELATIONTYPEKEY;VARCHAR2(50);rPePe;RelationTypeKey.rPePe
LINK;RPEPE;RIGHTPK;VARCHAR2(50);rPePe;RightPk.rPePe
LINK;RPEPE;SLAVEPK;VARCHAR2(50);rPePe;SlavePk.rPePe
LINK;RPEPE;STATUS;VARCHAR2(50);rPePe;Status.rPePe
LINK;RPEPE;UPDATEDATE;DATE;rPePe;UpdateDate.rPePe
LINK;RPEPE;UPDATEUSER;NVARCHAR2(50);rPePe;UpdateUser.rPePe
LINK;RPEPE;WFINSTANCEID;VARCHAR2(50);rPePe;WFInstanceId.rPePe
LINK;RPEPRDA;ACTIVE;NUMBER(1,0);rPePrDa;Active.rPePrDa
LINK;RPEPRDA;CLIENTNO;FLOAT;rPePrDa;ClientNo.rPePrDa
LINK;RPEPRDA;CREATEDATE;DATE;rPePrDa;CreateDate.rPePrDa
LINK;RPEPRDA;CREATEUSER;NVARCHAR2(50);rPePrDa;CreateUser.rPePrDa
LINK;RPEPRDA;MASSDATA;NUMBER(1,0);rPePrDa;MassData.rPePrDa
LINK;RPEPRDA;MASTERPK;VARCHAR2(50);rPePrDa;MasterPk.rPePrDa
LINK;RPEPRDA;OFFLINEDATA;NUMBER(1,0);rPePrDa;OfflineData.rPePrDa
LINK;RPEPRDA;PK;VARCHAR2(50);rPePrDa;Pk.rPePrDa
LINK;RPEPRDA;RIGHTPK;VARCHAR2(50);rPePrDa;RightPk.rPePrDa
LINK;RPEPRDA;SLAVEPK;VARCHAR2(50);rPePrDa;SlavePk.rPePrDa
LINK;RPEPRDA;STATUS;VARCHAR2(50);rPePrDa;Status.rPePrDa
LINK;RPEPRDA;UPDATEDATE;DATE;rPePrDa;UpdateDate.rPePrDa
LINK;RPEPRDA;UPDATEUSER;NVARCHAR2(50);rPePrDa;UpdateUser.rPePrDa
LINK;RPEPRDA;WFINSTANCEID;VARCHAR2(50);rPePrDa;WFInstanceId.rPePrDa
LINK;RPJAC;ACTIVE;NUMBER(1,0);rPjAc;Active.rPjAc
LINK;RPJAC;CLIENTNO;FLOAT;rPjAc;ClientNo.rPjAc
LINK;RPJAC;CREATEDATE;DATE;rPjAc;CreateDate.rPjAc
LINK;RPJAC;CREATEUSER;NVARCHAR2(50);rPjAc;CreateUser.rPjAc
LINK;RPJAC;DEFAULTPJ;NUMBER(1,0);rPjAc;DefaultPj.rPjAc
LINK;RPJAC;MASSDATA;NUMBER(1,0);rPjAc;MassData.rPjAc
LINK;RPJAC;MASTERPK;VARCHAR2(50);rPjAc;MasterPk.rPjAc
LINK;RPJAC;OFFLINEDATA;NUMBER(1,0);rPjAc;OfflineData.rPjAc
LINK;RPJAC;PK;VARCHAR2(50);rPjAc;Pk.rPjAc
LINK;RPJAC;RIGHTPK;VARCHAR2(50);rPjAc;RightPk.rPjAc
LINK;RPJAC;SLAVEPK;VARCHAR2(50);rPjAc;SlavePk.rPjAc
LINK;RPJAC;STATUS;VARCHAR2(50);rPjAc;Status.rPjAc
LINK;RPJAC;UPDATEDATE;DATE;rPjAc;UpdateDate.rPjAc
LINK;RPJAC;UPDATEUSER;NVARCHAR2(50);rPjAc;UpdateUser.rPjAc
LINK;RPJAC;WFINSTANCEID;VARCHAR2(50);rPjAc;WFInstanceId.rPjAc
LINK;RPJCOPE;ACTIVE;NUMBER(1,0);rPjCoPe;Active.rPjCoPe
LINK;RPJCOPE;CLIENTNO;FLOAT;rPjCoPe;ClientNo.rPjCoPe
LINK;RPJCOPE;CREATEDATE;DATE;rPjCoPe;CreateDate.rPjCoPe
LINK;RPJCOPE;CREATEUSER;NVARCHAR2(50);rPjCoPe;CreateUser.rPjCoPe
LINK;RPJCOPE;MASSDATA;NUMBER(1,0);rPjCoPe;MassData.rPjCoPe
LINK;RPJCOPE;MASTERPK;VARCHAR2(50);rPjCoPe;MasterPk.rPjCoPe
LINK;RPJCOPE;OFFLINEDATA;NUMBER(1,0);rPjCoPe;OfflineData.rPjCoPe
LINK;RPJCOPE;PK;VARCHAR2(50);rPjCoPe;Pk.rPjCoPe
LINK;RPJCOPE;RELATIONTYPEKEYPJ;VARCHAR2(50);rPjCoPe;RelationTypeKeyPj.rPjCoPe
LINK;RPJCOPE;RIGHTPK;VARCHAR2(50);rPjCoPe;RightPk.rPjCoPe
LINK;RPJCOPE;SLAVEPK;VARCHAR2(50);rPjCoPe;SlavePk.rPjCoPe
LINK;RPJCOPE;STATUS;VARCHAR2(50);rPjCoPe;Status.rPjCoPe
LINK;RPJCOPE;UPDATEDATE;DATE;rPjCoPe;UpdateDate.rPjCoPe
LINK;RPJCOPE;UPDATEUSER;NVARCHAR2(50);rPjCoPe;UpdateUser.rPjCoPe
LINK;RPJCOPE;WFINSTANCEID;VARCHAR2(50);rPjCoPe;WFInstanceId.rPjCoPe
LINK;RPJCUGE;ACTIVE;NUMBER(1,0);rPjCuGe;Active.rPjCuGe
LINK;RPJCUGE;CLIENTNO;FLOAT;rPjCuGe;ClientNo.rPjCuGe
LINK;RPJCUGE;CREATEDATE;DATE;rPjCuGe;CreateDate.rPjCuGe
LINK;RPJCUGE;CREATEUSER;NVARCHAR2(50);rPjCuGe;CreateUser.rPjCuGe
LINK;RPJCUGE;MASSDATA;NUMBER(1,0);rPjCuGe;MassData.rPjCuGe
LINK;RPJCUGE;MASTERPK;VARCHAR2(50);rPjCuGe;MasterPk.rPjCuGe
LINK;RPJCUGE;OFFLINEDATA;NUMBER(1,0);rPjCuGe;OfflineData.rPjCuGe
LINK;RPJCUGE;PK;VARCHAR2(50);rPjCuGe;Pk.rPjCuGe
LINK;RPJCUGE;RIGHTPK;VARCHAR2(50);rPjCuGe;RightPk.rPjCuGe
LINK;RPJCUGE;SLAVEPK;VARCHAR2(50);rPjCuGe;SlavePk.rPjCuGe
LINK;RPJCUGE;STATUS;VARCHAR2(50);rPjCuGe;Status.rPjCuGe
LINK;RPJCUGE;UPDATEDATE;DATE;rPjCuGe;UpdateDate.rPjCuGe
LINK;RPJCUGE;UPDATEUSER;NVARCHAR2(50);rPjCuGe;UpdateUser.rPjCuGe
LINK;RPJCUGE;WFINSTANCEID;VARCHAR2(50);rPjCuGe;WFInstanceId.rPjCuGe
LINK;RPJDO;ACTIVE;NUMBER(1,0);rPjDo;Active.rPjDo
LINK;RPJDO;CLIENTNO;FLOAT;rPjDo;ClientNo.rPjDo
LINK;RPJDO;CREATEDATE;DATE;rPjDo;CreateDate.rPjDo
LINK;RPJDO;CREATEUSER;NVARCHAR2(50);rPjDo;CreateUser.rPjDo
LINK;RPJDO;MASSDATA;NUMBER(1,0);rPjDo;MassData.rPjDo
LINK;RPJDO;MASTERPK;VARCHAR2(50);rPjDo;MasterPk.rPjDo
LINK;RPJDO;OFFLINEDATA;NUMBER(1,0);rPjDo;OfflineData.rPjDo
LINK;RPJDO;PK;VARCHAR2(50);rPjDo;Pk.rPjDo
LINK;RPJDO;RIGHTPK;VARCHAR2(50);rPjDo;RightPk.rPjDo
LINK;RPJDO;SLAVEPK;VARCHAR2(50);rPjDo;SlavePk.rPjDo
LINK;RPJDO;STATUS;VARCHAR2(50);rPjDo;Status.rPjDo
LINK;RPJDO;UPDATEDATE;DATE;rPjDo;UpdateDate.rPjDo
LINK;RPJDO;UPDATEUSER;NVARCHAR2(50);rPjDo;UpdateUser.rPjDo
LINK;RPJDO;WFINSTANCEID;VARCHAR2(50);rPjDo;WFInstanceId.rPjDo
LINK;RPJENCO;ACTIVE;NUMBER(1,0);rPjEnCo;Active.rPjEnCo
LINK;RPJENCO;CLIENTNO;FLOAT;rPjEnCo;ClientNo.rPjEnCo
LINK;RPJENCO;CREATEDATE;DATE;rPjEnCo;CreateDate.rPjEnCo
LINK;RPJENCO;CREATEUSER;NVARCHAR2(50);rPjEnCo;CreateUser.rPjEnCo
LINK;RPJENCO;MASSDATA;NUMBER(1,0);rPjEnCo;MassData.rPjEnCo
LINK;RPJENCO;MASTERPK;VARCHAR2(50);rPjEnCo;MasterPk.rPjEnCo
LINK;RPJENCO;OFFLINEDATA;NUMBER(1,0);rPjEnCo;OfflineData.rPjEnCo
LINK;RPJENCO;PK;VARCHAR2(50);rPjEnCo;Pk.rPjEnCo
LINK;RPJENCO;RIGHTPK;VARCHAR2(50);rPjEnCo;RightPk.rPjEnCo
LINK;RPJENCO;SLAVEPK;VARCHAR2(50);rPjEnCo;SlavePk.rPjEnCo
LINK;RPJENCO;STATUS;VARCHAR2(50);rPjEnCo;Status.rPjEnCo
LINK;RPJENCO;UPDATEDATE;DATE;rPjEnCo;UpdateDate.rPjEnCo
LINK;RPJENCO;UPDATEUSER;NVARCHAR2(50);rPjEnCo;UpdateUser.rPjEnCo
LINK;RPJENCO;WFINSTANCEID;VARCHAR2(50);rPjEnCo;WFInstanceId.rPjEnCo
LINK;RPJLO;ACTIVE;NUMBER(1,0);rPjLo;Active.rPjLo
LINK;RPJLO;CLIENTNO;FLOAT;rPjLo;ClientNo.rPjLo
LINK;RPJLO;CREATEDATE;DATE;rPjLo;CreateDate.rPjLo
LINK;RPJLO;CREATEUSER;NVARCHAR2(50);rPjLo;CreateUser.rPjLo
LINK;RPJLO;MASSDATA;NUMBER(1,0);rPjLo;MassData.rPjLo
LINK;RPJLO;MASTERPK;VARCHAR2(50);rPjLo;MasterPk.rPjLo
LINK;RPJLO;OFFLINEDATA;NUMBER(1,0);rPjLo;OfflineData.rPjLo
LINK;RPJLO;PK;VARCHAR2(50);rPjLo;Pk.rPjLo
LINK;RPJLO;RIGHTPK;VARCHAR2(50);rPjLo;RightPk.rPjLo
LINK;RPJLO;SLAVEPK;VARCHAR2(50);rPjLo;SlavePk.rPjLo
LINK;RPJLO;STATUS;VARCHAR2(50);rPjLo;Status.rPjLo
LINK;RPJLO;UPDATEDATE;DATE;rPjLo;UpdateDate.rPjLo
LINK;RPJLO;UPDATEUSER;NVARCHAR2(50);rPjLo;UpdateUser.rPjLo
LINK;RPJLO;WFINSTANCEID;VARCHAR2(50);rPjLo;WFInstanceId.rPjLo
LINK;RPJNO;ACTIVE;NUMBER(1,0);rPjNo;Active.rPjNo
LINK;RPJNO;CLIENTNO;FLOAT;rPjNo;ClientNo.rPjNo
LINK;RPJNO;CREATEDATE;DATE;rPjNo;CreateDate.rPjNo
LINK;RPJNO;CREATEUSER;NVARCHAR2(50);rPjNo;CreateUser.rPjNo
LINK;RPJNO;MASSDATA;NUMBER(1,0);rPjNo;MassData.rPjNo
LINK;RPJNO;MASTERPK;VARCHAR2(50);rPjNo;MasterPk.rPjNo
LINK;RPJNO;OFFLINEDATA;NUMBER(1,0);rPjNo;OfflineData.rPjNo
LINK;RPJNO;PK;VARCHAR2(50);rPjNo;Pk.rPjNo
LINK;RPJNO;RIGHTPK;VARCHAR2(50);rPjNo;RightPk.rPjNo
LINK;RPJNO;SLAVEPK;VARCHAR2(50);rPjNo;SlavePk.rPjNo
LINK;RPJNO;STATUS;VARCHAR2(50);rPjNo;Status.rPjNo
LINK;RPJNO;UPDATEDATE;DATE;rPjNo;UpdateDate.rPjNo
LINK;RPJNO;UPDATEUSER;NVARCHAR2(50);rPjNo;UpdateUser.rPjNo
LINK;RPJNO;WFINSTANCEID;VARCHAR2(50);rPjNo;WFInstanceId.rPjNo
LINK;RPJPE;ACTIVE;NUMBER(1,0);rPjPe;Active.rPjPe
LINK;RPJPE;CLIENTNO;FLOAT;rPjPe;ClientNo.rPjPe
LINK;RPJPE;CREATEDATE;DATE;rPjPe;CreateDate.rPjPe
LINK;RPJPE;CREATEUSER;NVARCHAR2(50);rPjPe;CreateUser.rPjPe
LINK;RPJPE;MASSDATA;NUMBER(1,0);rPjPe;MassData.rPjPe
LINK;RPJPE;MASTERPK;VARCHAR2(50);rPjPe;MasterPk.rPjPe
LINK;RPJPE;OFFLINEDATA;NUMBER(1,0);rPjPe;OfflineData.rPjPe
LINK;RPJPE;PK;VARCHAR2(50);rPjPe;Pk.rPjPe
LINK;RPJPE;RIGHTPK;VARCHAR2(50);rPjPe;RightPk.rPjPe
LINK;RPJPE;SLAVEPK;VARCHAR2(50);rPjPe;SlavePk.rPjPe
LINK;RPJPE;STATUS;VARCHAR2(50);rPjPe;Status.rPjPe
LINK;RPJPE;UPDATEDATE;DATE;rPjPe;UpdateDate.rPjPe
LINK;RPJPE;UPDATEUSER;NVARCHAR2(50);rPjPe;UpdateUser.rPjPe
LINK;RPJPE;WFINSTANCEID;VARCHAR2(50);rPjPe;WFInstanceId.rPjPe
LINK;RPJPJ;ACTIVE;NUMBER(1,0);rPjPj;Active.rPjPj
LINK;RPJPJ;CLIENTNO;FLOAT;rPjPj;ClientNo.rPjPj
LINK;RPJPJ;CREATEDATE;DATE;rPjPj;CreateDate.rPjPj
LINK;RPJPJ;CREATEUSER;NVARCHAR2(50);rPjPj;CreateUser.rPjPj
LINK;RPJPJ;MASSDATA;NUMBER(1,0);rPjPj;MassData.rPjPj
LINK;RPJPJ;MASTERPK;VARCHAR2(50);rPjPj;MasterPk.rPjPj
LINK;RPJPJ;OFFLINEDATA;NUMBER(1,0);rPjPj;OfflineData.rPjPj
LINK;RPJPJ;PK;VARCHAR2(50);rPjPj;Pk.rPjPj
LINK;RPJPJ;RIGHTPK;VARCHAR2(50);rPjPj;RightPk.rPjPj
LINK;RPJPJ;SLAVEPK;VARCHAR2(50);rPjPj;SlavePk.rPjPj
LINK;RPJPJ;STATUS;VARCHAR2(50);rPjPj;Status.rPjPj
LINK;RPJPJ;UPDATEDATE;DATE;rPjPj;UpdateDate.rPjPj
LINK;RPJPJ;UPDATEUSER;NVARCHAR2(50);rPjPj;UpdateUser.rPjPj
LINK;RPJPJ;WFINSTANCEID;VARCHAR2(50);rPjPj;WFInstanceId.rPjPj
LINK;RPJQU;ACTIVE;NUMBER(1,0);rPjQu;Active.rPjQu
LINK;RPJQU;CLIENTNO;FLOAT;rPjQu;ClientNo.rPjQu
LINK;RPJQU;CREATEDATE;DATE;rPjQu;CreateDate.rPjQu
LINK;RPJQU;CREATEUSER;NVARCHAR2(50);rPjQu;CreateUser.rPjQu
LINK;RPJQU;MASSDATA;NUMBER(1,0);rPjQu;MassData.rPjQu
LINK;RPJQU;MASTERPK;VARCHAR2(50);rPjQu;MasterPk.rPjQu
LINK;RPJQU;OFFLINEDATA;NUMBER(1,0);rPjQu;OfflineData.rPjQu
LINK;RPJQU;PK;VARCHAR2(50);rPjQu;Pk.rPjQu
LINK;RPJQU;RIGHTPK;VARCHAR2(50);rPjQu;RightPk.rPjQu
LINK;RPJQU;SLAVEPK;VARCHAR2(50);rPjQu;SlavePk.rPjQu
LINK;RPJQU;STATUS;VARCHAR2(50);rPjQu;Status.rPjQu
LINK;RPJQU;UPDATEDATE;DATE;rPjQu;UpdateDate.rPjQu
LINK;RPJQU;UPDATEUSER;NVARCHAR2(50);rPjQu;UpdateUser.rPjQu
LINK;RPJQU;WFINSTANCEID;VARCHAR2(50);rPjQu;WFInstanceId.rPjQu
LINK;RPRDAPRNO;ACTIVE;NUMBER(1,0);rPrDaPrNo;Active.rPrDaPrNo
LINK;RPRDAPRNO;CLIENTNO;FLOAT;rPrDaPrNo;ClientNo.rPrDaPrNo
LINK;RPRDAPRNO;CREATEDATE;DATE;rPrDaPrNo;CreateDate.rPrDaPrNo
LINK;RPRDAPRNO;CREATEUSER;NVARCHAR2(50);rPrDaPrNo;CreateUser.rPrDaPrNo
LINK;RPRDAPRNO;MASSDATA;NUMBER(1,0);rPrDaPrNo;MassData.rPrDaPrNo
LINK;RPRDAPRNO;MASTERPK;VARCHAR2(50);rPrDaPrNo;MasterPk.rPrDaPrNo
LINK;RPRDAPRNO;OFFLINEDATA;NUMBER(1,0);rPrDaPrNo;OfflineData.rPrDaPrNo
LINK;RPRDAPRNO;PK;VARCHAR2(50);rPrDaPrNo;Pk.rPrDaPrNo
LINK;RPRDAPRNO;RIGHTPK;VARCHAR2(50);rPrDaPrNo;RightPk.rPrDaPrNo
LINK;RPRDAPRNO;SLAVEPK;VARCHAR2(50);rPrDaPrNo;SlavePk.rPrDaPrNo
LINK;RPRDAPRNO;STATUS;VARCHAR2(50);rPrDaPrNo;Status.rPrDaPrNo
LINK;RPRDAPRNO;UPDATEDATE;DATE;rPrDaPrNo;UpdateDate.rPrDaPrNo
LINK;RPRDAPRNO;UPDATEUSER;NVARCHAR2(50);rPrDaPrNo;UpdateUser.rPrDaPrNo
LINK;RPRDAPRNO;WFINSTANCEID;VARCHAR2(50);rPrDaPrNo;WFInstanceId.rPrDaPrNo
LINK;RPRDCU;ACTIVE;NUMBER(1,0);-;-
LINK;RPRDCU;CLIENTNO;FLOAT;-;-
LINK;RPRDCU;CREATEDATE;DATE;-;-
LINK;RPRDCU;CREATEUSER;NVARCHAR2(50);-;-
LINK;RPRDCU;DEFAULTMANPRDCU;NUMBER(1,0);-;-
LINK;RPRDCU;DEFAULTSUPPRDCU;NUMBER(1,0);-;-
LINK;RPRDCU;MASSDATA;NUMBER(1,0);-;-
LINK;RPRDCU;MASTERPK;VARCHAR2(50);-;-
LINK;RPRDCU;OFFLINEDATA;NUMBER(1,0);-;-
LINK;RPRDCU;PK;VARCHAR2(50);-;-
LINK;RPRDCU;RIGHTPK;VARCHAR2(50);-;-
LINK;RPRDCU;SLAVEPK;VARCHAR2(50);-;-
LINK;RPRDCU;STATUS;VARCHAR2(50);-;-
LINK;RPRDCU;UPDATEDATE;DATE;-;-
LINK;RPRDCU;UPDATEUSER;NVARCHAR2(50);-;-
LINK;RPRDCU;WFINSTANCEID;VARCHAR2(50);-;-
LINK;RPRDDO;ACTIVE;NUMBER(1,0);rPrdDo;Active.rPrdDo
LINK;RPRDDO;CLIENTNO;FLOAT;rPrdDo;ClientNo.rPrdDo
LINK;RPRDDO;CREATEDATE;DATE;rPrdDo;CreateDate.rPrdDo
LINK;RPRDDO;CREATEUSER;NVARCHAR2(50);rPrdDo;CreateUser.rPrdDo
LINK;RPRDDO;MASSDATA;NUMBER(1,0);rPrdDo;MassData.rPrdDo
LINK;RPRDDO;MASTERPK;VARCHAR2(50);rPrdDo;MasterPk.rPrdDo
LINK;RPRDDO;OFFLINEDATA;NUMBER(1,0);rPrdDo;OfflineData.rPrdDo
LINK;RPRDDO;PK;VARCHAR2(50);rPrdDo;Pk.rPrdDo
LINK;RPRDDO;RIGHTPK;VARCHAR2(50);rPrdDo;RightPk.rPrdDo
LINK;RPRDDO;SLAVEPK;VARCHAR2(50);rPrdDo;SlavePk.rPrdDo
LINK;RPRDDO;STATUS;VARCHAR2(50);rPrdDo;Status.rPrdDo
LINK;RPRDDO;UPDATEDATE;DATE;rPrdDo;UpdateDate.rPrdDo
LINK;RPRDDO;UPDATEUSER;NVARCHAR2(50);rPrdDo;UpdateUser.rPrdDo
LINK;RPRDDO;WFINSTANCEID;VARCHAR2(50);rPrdDo;WFInstanceId.rPrdDo
LINK;RPRDFEA;ACTIVE;NUMBER(1,0);rPrdFea;Active.rPrdFea
LINK;RPRDFEA;CLIENTNO;FLOAT;rPrdFea;ClientNo.rPrdFea
LINK;RPRDFEA;CREATEDATE;DATE;rPrdFea;CreateDate.rPrdFea
LINK;RPRDFEA;CREATEUSER;NVARCHAR2(50);rPrdFea;CreateUser.rPrdFea
LINK;RPRDFEA;MASSDATA;NUMBER(1,0);rPrdFea;MassData.rPrdFea
LINK;RPRDFEA;MASTERPK;VARCHAR2(50);rPrdFea;MasterPk.rPrdFea
LINK;RPRDFEA;OFFLINEDATA;NUMBER(1,0);rPrdFea;OfflineData.rPrdFea
LINK;RPRDFEA;PK;VARCHAR2(50);rPrdFea;Pk.rPrdFea
LINK;RPRDFEA;RIGHTPK;VARCHAR2(50);rPrdFea;RightPk.rPrdFea
LINK;RPRDFEA;SLAVEPK;VARCHAR2(50);rPrdFea;SlavePk.rPrdFea
LINK;RPRDFEA;STATUS;VARCHAR2(50);rPrdFea;Status.rPrdFea
LINK;RPRDFEA;UPDATEDATE;DATE;rPrdFea;UpdateDate.rPrdFea
LINK;RPRDFEA;UPDATEUSER;NVARCHAR2(50);rPrdFea;UpdateUser.rPrdFea
LINK;RPRDFEA;WFINSTANCEID;VARCHAR2(50);rPrdFea;WFInstanceId.rPrdFea
LINK;RPRDNO;ACTIVE;NUMBER(1,0);rPrdNo;Active.rPrdNo
LINK;RPRDNO;CLIENTNO;FLOAT;rPrdNo;ClientNo.rPrdNo
LINK;RPRDNO;CREATEDATE;DATE;rPrdNo;CreateDate.rPrdNo
LINK;RPRDNO;CREATEUSER;NVARCHAR2(50);rPrdNo;CreateUser.rPrdNo
LINK;RPRDNO;MASSDATA;NUMBER(1,0);rPrdNo;MassData.rPrdNo
LINK;RPRDNO;MASTERPK;VARCHAR2(50);rPrdNo;MasterPk.rPrdNo
LINK;RPRDNO;OFFLINEDATA;NUMBER(1,0);rPrdNo;OfflineData.rPrdNo
LINK;RPRDNO;PK;VARCHAR2(50);rPrdNo;Pk.rPrdNo
LINK;RPRDNO;RIGHTPK;VARCHAR2(50);rPrdNo;RightPk.rPrdNo
LINK;RPRDNO;SLAVEPK;VARCHAR2(50);rPrdNo;SlavePk.rPrdNo
LINK;RPRDNO;STATUS;VARCHAR2(50);rPrdNo;Status.rPrdNo
LINK;RPRDNO;UPDATEDATE;DATE;rPrdNo;UpdateDate.rPrdNo
LINK;RPRDNO;UPDATEUSER;NVARCHAR2(50);rPrdNo;UpdateUser.rPrdNo
LINK;RPRDNO;WFINSTANCEID;VARCHAR2(50);rPrdNo;WFInstanceId.rPrdNo
LINK;RPRDPD;ACTIVE;NUMBER(1,0);rPrdPd;Active.rPrdPd
LINK;RPRDPD;CLIENTNO;FLOAT;rPrdPd;ClientNo.rPrdPd
LINK;RPRDPD;CREATEDATE;DATE;rPrdPd;CreateDate.rPrdPd
LINK;RPRDPD;CREATEUSER;NVARCHAR2(50);rPrdPd;CreateUser.rPrdPd
LINK;RPRDPD;MASSDATA;NUMBER(1,0);rPrdPd;MassData.rPrdPd
LINK;RPRDPD;MASTERPK;VARCHAR2(50);rPrdPd;MasterPk.rPrdPd
LINK;RPRDPD;OFFLINEDATA;NUMBER(1,0);rPrdPd;OfflineData.rPrdPd
LINK;RPRDPD;PK;VARCHAR2(50);rPrdPd;Pk.rPrdPd
LINK;RPRDPD;RIGHTPK;VARCHAR2(50);rPrdPd;RightPk.rPrdPd
LINK;RPRDPD;SLAVEPK;VARCHAR2(50);rPrdPd;SlavePk.rPrdPd
LINK;RPRDPD;STATUS;VARCHAR2(50);rPrdPd;Status.rPrdPd
LINK;RPRDPD;UPDATEDATE;DATE;rPrdPd;UpdateDate.rPrdPd
LINK;RPRDPD;UPDATEUSER;NVARCHAR2(50);rPrdPd;UpdateUser.rPrdPd
LINK;RPRDPD;WFINSTANCEID;VARCHAR2(50);rPrdPd;WFInstanceId.rPrdPd
LINK;RQUAC;ACTIVE;NUMBER(1,0);rQuAc;Active.rQuAc
LINK;RQUAC;CLIENTNO;FLOAT;rQuAc;ClientNo.rQuAc
LINK;RQUAC;CREATEDATE;DATE;rQuAc;CreateDate.rQuAc
LINK;RQUAC;CREATEUSER;NVARCHAR2(50);rQuAc;CreateUser.rQuAc
LINK;RQUAC;DEFAULTQU;NUMBER(1,0);rQuAc;DefaultQu.rQuAc
LINK;RQUAC;MASSDATA;NUMBER(1,0);rQuAc;MassData.rQuAc
LINK;RQUAC;MASTERPK;VARCHAR2(50);rQuAc;MasterPk.rQuAc
LINK;RQUAC;OFFLINEDATA;NUMBER(1,0);rQuAc;OfflineData.rQuAc
